container_id,n_points,wpe_m4_t1
c_31254,2293,0.4804077562964318
c_31291,2299,0.5093563891542697
c_3130,2301,0.567073454237202
c_31313,1440,0.614263193061589
c_31348,2300,0.48475013869235967
c_31352,2262,0.5060832778101977
c_31362,566,0.5109226399639129
c_31414,2299,0.5936137388790074
c_31416,2300,0.490133213371795
c_31425,2303,0.6322181213844992
c_3143,2298,0.4198783652228412
c_31435,2298,0.4198783652228412
c_31446,2301,0.5619151981541521
c_3146,2274,0.4362085839710631
c_31469,2303,0.5974631118659922
c_31501,2299,0.6376508902143907
c_31504,2294,
c_31507,2302,0.3894198255594242
c_31515,2293,0.5724256121500658
c_31547,2302,0.5555153292072436
c_31556,2297,0.6784280496422695
c_31590,2303,0.6132157672138733
c_31595,2299,0.5440067651797691
c_31605,2291,0.5568127480544505
c_31607,2302,0.6162478968616427
c_31614,2298,0.5985172266763644
c_3164,2302,0.6022567664702673
c_31645,2292,0.5860220715442657
c_31654,566,0.42897386806117094
c_31658,2291,0.6128824309066557
c_31690,2297,0.440690893642389
c_31701,2304,0.5243957996052714
c_31714,2304,0.5220692848442775
c_3173,2275,0.5991368267090567
c_31738,2302,0.5251173299738319
c_31755,2297,0.5892181581009039
c_31773,2288,0.5929207843988074
c_3179,2296,0.5902843613608278
c_31797,2296,0.5512753526599807
c_3180,2299,0.5934339370012643
c_31800,2303,0.5623326469315971
c_31833,2284,0.5712319312972046
c_31874,855,0.5097921333007787
c_31880,2298,0.6202854532342946
c_31887,840,0.5303166817145128
c_31892,2294,0.5958830020744551
c_31904,2278,0.595739201211931
c_31934,2293,0.5793069733470263
c_31938,2303,0.5144042366733149
c_31949,2296,0.6083887140347463
c_31950,2299,0.4958852407779485
c_31970,2288,0.5203088959244205
c_31977,2294,0.6346025428879694
c_3198,2299,0.5190048668473308
c_32,2292,0.5145774661668759
c_32000,2301,0.6122543179233615
c_32008,2298,0.3894198255594242
c_32014,2291,0.5570352697446361
c_32018,2302,0.5805216997738378
c_32056,2296,0.5553809674885858
c_3207,2287,0.606703293004137
c_32085,2288,0.5065631885560707
c_32089,2293,0.5624568117030899
c_32113,2301,0.600522323690934
c_3214,2297,0.5033068416646989
c_32146,2290,0.5325443527552948
c_32156,565,0.6409822064326373
c_32182,2284,0.5700371923901566
c_32186,2263,0.573864650543231
c_32188,2301,0.5685370017955055
c_32190,2285,0.6727856157316127
c_32223,2274,0.5596465189464176
c_32273,2297,0.48925745775371254
c_32274,2290,0.6176791576888693
c_32276,2281,0.6209177537721159
c_32280,2291,
c_32285,2299,0.5713323129334863
c_32299,2300,0.6226905821489708
c_32314,2281,0.555960735115464
c_32325,2296,0.5951755160312199
c_32349,2299,0.4353356276305506
c_32358,2297,
c_32368,2300,0.5767305316535064
c_32382,2296,0.4401251631200099
c_32388,2300,0.5914619880783195
c_32411,2301,0.6498459313676502
c_32423,2302,0.572478202738131
c_3245,2278,0.5841965819558537
c_32486,2303,0.6174899980656681
c_32516,2299,0.587740682949739
c_32529,571,0.44152810767980705
c_32562,2300,0.5310538730854862
c_32568,2299,0.5108286253595478
c_3257,2304,0.5302893728632924
c_3258,2302,0.538642517838482
c_32647,2298,0.5484359070638262
c_3265,2301,0.5405449677107474
c_32659,2300,0.5614207644059762
c_32662,858,0.5491485129083382
c_32665,2263,0.5588277315335763
c_32666,2299,0.5905130787921179
c_32671,862,0.6060628460043546
c_32673,2285,0.5900299066999289
c_3270,2303,0.5482358956094577
c_32700,861,0.5214074961200165
c_32714,2297,0.5851352568292538
c_32720,2302,0.5044522160047569
c_32738,2285,0.6265752063545906
c_32764,2292,0.5546456791000391
c_32798,2269,0.5980349911998066
c_32821,2281,0.5167266130605127
c_32827,2298,0.6255333759282885
c_32832,861,0.5619058265810694
c_3284,2301,0.6172078073188401
c_32844,2303,0.6004617006699939
c_32846,2295,0.6115222105293852
c_32847,2302,0.5609974453469704
c_32911,2303,0.5519537324812217
c_32920,864,0.5645702053258282
c_32922,2304,0.6523470581388692
c_32927,2300,0.652985651181384
c_3293,2302,0.5532140141023615
c_32942,2301,0.5868595929461078
c_32944,2303,0.6006191181655797
c_32948,2249,0.5747068096225081
c_32951,2300,0.5432194970523389
c_32961,2299,
c_32974,2254,0.6010606889301308
c_33009,2303,0.621872646091663
c_33016,2259,0.5383952632523701
c_33055,563,0.5810634023084433
c_33064,2286,0.5415934965017862
c_33069,2304,0.6177680157930365
c_33112,2303,0.5433854491544606
c_33113,859,0.6434617505932769
c_33116,2297,0.5988492816772861
c_33124,2301,0.5398745625650071
c_33138,2281,0.5206210435904218
c_33146,2303,0.5928046932718108
c_33155,2300,0.49349307635167633
c_33198,2302,0.5149433375880283
c_33204,2301,0.5036816895545607
c_33231,858,0.546167262424289
c_33258,2298,0.48320677416255065
c_33263,2298,0.5741071411831734
c_33304,2295,0.5547824910286339
c_33319,2298,0.5516141683325443
c_33330,2251,0.6286075908888737
c_33338,2301,0.5784346968908555
c_33340,2291,0.5300159103467679
c_33362,2303,0.5405684941519036
c_33385,2295,0.5118899308331629
c_33419,2301,
c_33423,856,0.4851912123371105
c_33436,2299,0.5886684077465458
c_3346,2300,0.5964689627191362
c_33467,2289,0.5553445538209889
c_33472,2298,
c_33474,2298,0.5373922092824581
c_335,2288,0.5947349159360623
c_3350,2296,0.5931976851736609
c_33506,2303,0.42310493576256714
c_33525,2295,0.5778751176385402
c_33527,2300,0.600379060184116
c_33559,2294,0.5614704718455091
c_33566,2279,0.5720938079021954
c_33588,2295,0.569169320354971
c_33596,2296,0.4728240176795065
c_33634,2298,0.5483018513050444
c_33637,2301,0.45016102195144203
c_33639,2300,0.6274787480696705
c_33651,2302,0.5345816750623589
c_33657,2284,0.5015486750985206
c_33661,2302,0.5212648461280976
c_3367,2246,0.6014823229644986
c_33672,2303,0.5528755572455256
c_33694,2303,0.5328656429126224
c_33695,2251,0.5491329143672353
c_33698,2300,0.6487622622281104
c_33700,2267,0.5501690704014559
c_33703,2295,0.6303067198708842
c_33736,2304,0.5471375006218496
c_33745,2299,0.593749650614168
c_3375,2277,0.47805274365416944
c_33757,2283,0.5256870292765201
c_33763,2304,0.5821674005264679
c_3377,2301,0.590294384903643
c_33837,575,0.40744255572341126
c_33845,2301,0.6143696100571411
c_3389,2251,0.5202539294449252
c_33894,2286,0.5488663261115907
c_33928,2298,0.5783558968635685
c_33932,862,0.5581324905935663
c_33934,564,0.4650848584829467
c_33944,2274,0.5891010790763587
c_33946,2285,0.5373108807436079
c_33951,2268,0.46898930019195467
c_33956,2303,0.5061489117660298
c_33959,2298,0.569372278337658
c_33980,2275,0.563499944719522
c_340,860,0.5151822081077471
c_34003,2287,
c_3401,2294,0.6055631956952142
c_34017,2301,0.4198783652228412
c_34034,2291,0.49578980923780674
c_34052,861,0.49243447543773966
c_34078,2291,0.6041162668838151
c_34085,2290,0.5432183471955794
c_3410,2300,0.524152268243783
c_3411,1428,0.551495789528946
c_34195,2296,0.517787431412638
c_34203,2286,0.5085039643146254
c_34208,2294,0.5256002767286875
c_34281,2302,0.5586887195551199
c_34289,2298,0.5745204470333852
c_34301,2301,0.5670895778977177
c_34324,2302,0.5469751512508211
c_34354,858,0.5882535517370655
c_34363,2301,0.570662859751832
c_34364,2303,0.636413440817647
c_34370,2302,0.5517410212042408
c_34373,2303,0.6257773325422488
c_34381,2301,0.6331272161139536
c_34384,2296,0.6023898256695513
c_34418,2298,0.6132327794219619
c_34461,2303,0.5849322046292753
c_34489,2297,0.5716724697752139
c_3449,2295,0.6122825673589319
c_34492,2290,0.49703191926054047
c_34519,2293,0.6253166466706545
c_34522,858,0.5755538407094267
c_34535,2015,0.5588182013453853
c_34541,2273,0.5778135608264803
c_34542,2301,0.4756598327372112
c_34554,2295,0.5873402771097217
c_34572,1438,0.5281768596489945
c_3458,2297,0.6141065839429946
c_34590,2294,0.5820830878169007
c_34611,2283,0.5460845258686051
c_34617,2298,0.6227935607529284
c_34622,2265,0.5159929614325692
c_34631,2301,0.5965620474542436
c_34633,2287,0.5338173863926184
c_34644,2274,0.6110310183189078
c_34649,2300,0.5756408470820048
c_34652,2235,0.5131792380204407
c_34657,2302,0.5630703162440334
c_34659,1414,0.49612693378305445
c_3466,2302,0.6029467302615744
c_3470,2295,0.6123098614296741
c_34733,2302,0.5685576211029225
c_34734,2265,0.558606503296699
c_34737,2298,0.616489598993828
c_34751,2296,0.5730813899727747
c_34766,863,0.5458464526913568
c_34775,2301,0.5447816410300135
c_34783,2303,0.5179210240528651
c_34784,2293,0.5696663728670684
c_34835,2299,0.5950384184725451
c_34839,2300,0.573074098300766
c_34849,569,0.42830975397991666
c_34856,2298,0.5587203187354445
c_34857,2302,0.5990992800013614
c_3486,2294,0.564968543806813
c_34863,2298,0.6356476801483022
c_34893,863,0.59284687610955
c_34897,2296,0.5167150125290945
c_3491,2288,0.5700350563190018
c_34917,2280,0.56169282979852
c_3493,860,0.5941458035267023
c_34947,2297,0.584437088825597
c_34993,2298,0.5862830460213074
c_35001,2293,0.6115797399735642
c_35018,2300,0.5478242549696215
c_35021,2301,0.5227910206924572
c_35035,2303,0.5972253838100189
c_35036,2302,0.632826714589217
c_35043,2244,0.5632161613135129
c_35054,864,0.628474267544781
c_35064,856,0.5057157811355765
c_35069,2286,0.6191359974939048
c_35074,2301,0.513869054957204
c_35078,2298,0.5406906585654911
c_35099,2303,
c_3513,2285,0.5538731835678927
c_35148,2285,0.5760264908203879
c_35159,2304,0.5579060217620838
c_35176,860,0.5703555430621932
c_35184,2288,0.5445788423355935
c_35188,2302,0.5786427482082166
c_35234,2268,0.5824417792759864
c_35251,2302,0.554277230412562
c_35258,2302,0.47424342753764953
c_3526,2302,0.44970701374657535
c_3527,2300,0.5247631822812419
c_35275,2298,0.5178899914424785
c_35280,2299,0.585346312306813
c_35295,2295,0.5892542461082642
c_35304,2304,
c_35318,2289,0.509088644915546
c_35321,2301,0.5896962901246234
c_35330,2295,0.5670536850213077
c_35347,2243,0.579756503420393
c_35359,2299,0.5803058460521339
c_35378,2296,0.5828400435875049
c_35404,2303,0.5213303038795049
c_35407,2291,0.5578754974006733
c_35411,2299,0.5634813115540727
c_35432,2294,0.5283283808006928
c_35442,2303,0.6018775729776967
c_35449,2291,0.5497024465326389
c_3546,2295,0.5013344975031302
c_35461,2282,0.5535665390868406
c_35476,2288,0.6118837054074171
c_35487,2301,0.5201430504982907
c_35500,2299,0.47603844472436546
c_35516,2271,0.574336829901415
c_35529,2275,0.6091101630355775
c_35539,2300,
c_35546,2294,0.5744381427394778
c_35567,2290,0.41369428082261334
c_35577,2280,0.615909806762403
c_35590,2291,0.5309752399529976
c_35594,2299,0.6241810917580258
c_35617,2301,0.5404536074198651
c_3562,2266,0.5864362540954813
c_35621,2302,0.5569925503893455
c_35643,2300,0.5618476575994815
c_35661,2293,0.6609008368102404
c_35692,2297,
c_35707,2282,0.620136673275123
c_35737,2241,0.5949916541573372
c_35764,2302,0.603806793454841
c_35767,2270,0.5415083546738616
c_35769,863,0.6300953853785329
c_3577,2301,0.5586138727999899
c_35780,853,0.5814745451088865
c_35796,2291,0.5785071205223266
c_35802,2303,0.5831348434459794
c_35805,2301,0.5635585448619
c_35813,2298,0.5911192106900108
c_35824,2294,0.5095572022047378
c_35837,2297,0.5541958882364544
c_35839,2286,0.6153920641592476
c_35848,2303,0.628979777830364
c_35908,2263,0.4934397730530033
c_35913,574,0.5422123826254885
c_35915,2298,0.5625088601245306
c_35936,2285,0.4362085839710631
c_35946,2261,0.5317149159246309
c_35949,2282,0.5501873613446423
c_35955,2302,0.6193251135192135
c_35958,860,0.5695939436553591
c_3597,862,0.5348998572468947
c_35970,2302,0.5816672005480784
c_36004,2294,0.5020170667378591
c_36006,2287,0.5755310405438858
c_36052,2282,0.5575894782620634
c_36060,2302,0.5126737504064494
c_36065,2283,0.4804778216345278
c_36078,2296,0.3894198255594242
c_36080,2289,0.5755646273972058
c_36111,2303,0.5286532826561245
c_36121,2301,0.5861608329450685
c_36122,2297,0.5815919308867511
c_36125,886,0.5817497390783403
c_3613,2293,0.557967995517235
c_36134,2295,0.5985865785126783
c_36158,2303,0.5336712807158753
c_36173,2300,0.49629700199556104
c_36203,1991,0.6255525390335634
c_36204,2297,0.5366294365251492
c_36213,2302,0.46891226438104616
c_36223,2281,0.5736758351063383
c_36226,2304,0.6053862690286076
c_36242,2300,0.6607902854693006
c_36243,2269,0.545110367184393
c_36244,1723,0.597692079215875
c_36282,574,0.4388774423869995
c_36284,2293,0.5831269198527144
c_36285,2301,
c_3629,860,0.6107684845379748
c_36291,2294,0.6069261247020646
c_36292,2296,0.47203171192489113
c_36295,2301,0.5571195332267199
c_36309,2302,0.6111634263582001
c_36312,574,0.4651082891322908
c_36326,2234,0.5264085307258864
c_36343,2301,0.5388822643263893
c_36347,2296,0.6092724186182233
c_36394,2299,
c_36400,2295,0.4526198033314404
c_36412,2256,0.5801815516493188
c_3642,2274,0.5160627018659505
c_36434,2304,0.5691581870019201
c_36435,2301,0.5707775862048877
c_36474,2290,0.5555342441201614
c_36485,2303,0.6041380396967825
c_36486,2292,0.6529738075950875
c_36528,2288,0.5856883482497337
c_36529,2207,0.5740405891751869
c_36545,2292,
c_36549,2301,0.6388041614944018
c_36600,2282,0.5035891665799075
c_36602,2299,0.5357762309210505
c_36610,2293,0.5093000198184605
c_3662,2301,0.5347590755910555
c_36620,2283,0.5343502394250267
c_36640,2298,0.706215324231928
c_36666,2294,0.5770117197244053
c_36684,2302,0.580297417593742
c_36686,2299,0.630814422531553
c_36707,2299,0.5998209345620293
c_36725,2298,0.5832025701040887
c_36727,2246,0.6074723927215168
c_36736,2250,0.5400773216341794
c_36761,2299,0.5279865879781417
c_36782,2299,0.585806079818785
c_36793,2298,0.5549577667470762
c_36809,2301,0.5707816010016715
c_36824,2296,0.44698682271927215
c_36827,2277,0.5472767660038265
c_36831,2293,0.576590533843462
c_36833,2302,0.5059438396765275
c_36855,2304,0.6211617884355102
c_36859,2291,0.607445128385083
c_36869,2303,0.5640890740073907
c_36884,2297,
c_36887,2284,0.6042915886493186
c_36909,2297,0.5748471683388879
c_36932,2303,0.5086271068468111
c_36935,2299,0.618525024459555
c_36939,2285,0.5555236908446946
c_36945,2299,0.3894198255594242
c_36957,2300,0.5812759996286508
c_36972,859,0.6172134956530305
c_3700,2298,0.565154836170674
c_37007,2258,0.5940572342423454
c_37049,2302,0.5856343716182901
c_37052,1439,0.6002417758855706
c_37067,2286,0.5298674310197365
c_3709,2299,
c_3710,2298,0.5686542116005419
c_37127,1420,
c_37147,2297,0.6095853268156346
c_37156,2288,0.5707708452828818
c_3719,2274,0.5305237870126865
c_37205,2287,0.5498683354442765
c_37210,2279,0.597933175092859
c_37219,2215,0.5105976387190213
c_37228,855,0.5829705105868968
c_37241,2287,0.6697673178456417
c_37248,2300,0.6868090713347491
c_37252,2300,0.6477694096715535
c_37280,2295,0.5163745446515938
c_37282,861,0.592931189391313
c_37285,576,0.6559906509840994
c_37287,2301,0.5330058570367519
c_37298,2278,0.5840473319725127
c_37305,2291,0.5596963443459289
c_37315,2296,0.4792945357672759
c_3733,2302,0.5594562475084144
c_37333,2291,0.480267743558761
c_37334,2301,
c_37337,2302,0.5568680048723841
c_37354,2296,0.559255882653345
c_37359,2297,0.5581324477590515
c_37362,2291,0.5696738692873166
c_37368,2300,0.5496653246989406
c_37393,2285,0.49571748398954124
c_37401,2281,0.640303257539885
c_37402,856,0.6100989324322544
c_37406,2254,0.4800852677860253
c_37422,2300,0.5480672564712852
c_37424,2293,0.6165363618982371
c_37427,2300,0.553038000011442
c_37487,2298,
c_37492,2303,0.5567303440228487
c_37547,863,0.618006902171082
c_37577,1437,0.5816204316084561
c_37585,2297,0.6000378600551737
c_3759,2303,0.5650891501305662
c_37611,2291,0.4896042200803319
c_37627,2298,0.5368391496817799
c_37634,2291,0.49960099669575697
c_37644,862,0.5734695352278568
c_37674,864,0.469630745635349
c_37688,2297,0.4905972784247644
c_37696,2303,0.6075438451064056
c_37712,2282,0.4198783652228412
c_37717,2304,0.4850748957410908
c_3774,2273,0.593042551909436
c_37749,2303,0.5201086652756621
c_37771,2298,0.607160272151278
c_37800,2301,0.528721890615252
c_37810,571,0.5550345184232296
c_37815,1438,0.5630544067451375
c_37818,2301,0.61471781367529
c_37819,2284,0.5319044681415885
c_37823,859,0.5776318372943559
c_37831,2270,0.5344507444639144
c_37835,2298,0.6435550068284767
c_37836,2292,0.5225133763099228
c_37838,2300,0.5256002004078607
c_37845,2299,0.6954019689775697
c_37856,2301,0.5303061634051824
c_37879,2302,0.558164324242778
c_37881,2302,0.6069233534023829
c_37884,2296,0.5453768191648843
c_37913,2303,0.626544450985189
c_37914,2291,0.5119163671824842
c_37921,2294,0.5863570538951348
c_37928,2299,0.5184631231224239
c_37947,2302,0.6039688028615853
c_37959,2270,0.5701931603802859
c_37976,2291,0.5911148344748797
c_37983,1245,0.5108823292602427
c_37992,2296,0.5777291335809966
c_38064,2290,0.5266068066008818
c_38070,2296,0.5271758987140046
c_38093,2303,0.6047176615118708
c_38098,2289,0.6024212918973989
c_3811,2299,0.5774675466105164
c_38134,2289,0.5723832379460777
c_3814,2301,0.5445319589653325
c_3816,2300,0.5086745651668606
c_38175,860,0.6053368950246768
c_38184,2297,0.4811821107528215
c_38189,2304,0.5518933431393857
c_38191,2277,0.6225560483095853
c_38203,2299,
c_38229,2298,0.6058740428660868
c_3823,2298,0.7065177300991838
c_38234,2296,0.5622688128439685
c_38259,2302,0.5833692262645473
c_38281,860,0.5759349331607894
c_38290,2288,0.6096838921057478
c_38293,2295,0.49606702821750265
c_38300,861,0.420686852331259
c_38306,2295,0.5400721943984318
c_3831,2301,0.5557003081311092
c_38380,2291,0.5903218187351731
c_38393,2299,0.6105740089604376
c_38395,2292,0.6179241865771915
c_38412,2301,0.5478615334475316
c_38413,2298,0.5038069748059457
c_38414,2298,0.582430483494891
c_38418,1433,0.5897169190014512
c_38453,2299,0.5635519510625229
c_38463,2289,0.5910655944875505
c_38464,2267,0.6471357881875862
c_3847,2301,0.5775072231245041
c_38472,2301,0.6545452443429363
c_38488,2299,0.5456747057896889
c_38500,2274,0.6125380278799248
c_38503,2287,0.4178531424860237
c_3852,2295,0.5736603716430311
c_38547,2302,0.5240804349318663
c_38565,863,0.5916952159820271
c_38582,2303,0.5660066363534226
c_3859,2301,0.591708445613997
c_38590,2298,0.4503675650259482
c_38634,2285,0.5243572404984863
c_38636,2302,0.5596795590086783
c_38657,2289,0.4532056722402458
c_38662,2303,0.5665813612825674
c_38686,855,0.5051613113470181
c_38693,2299,0.5760407295596258
c_3870,2298,0.5427609973309677
c_38700,2302,0.6061938402055321
c_38702,2278,0.5767577915660971
c_38718,2302,0.6104568179027655
c_38741,2297,0.5261306590906203
c_38744,2284,0.576975801900924
c_38754,2295,0.64726867343137
c_38758,2300,0.5484076819202442
c_38765,2303,0.497162794128138
c_38770,2295,0.6177327781368309
c_38776,2300,0.5066420746063987
c_38780,2285,0.5728375002881125
c_38795,2304,0.5814697380323512
c_38810,2299,0.6154383852684615
c_38817,2292,0.5240023089560324
c_38819,2278,0.5793075784256264
c_38834,846,0.5486779588701683
c_38836,2296,0.5452229877215097
c_38843,2280,0.5577258573518065
c_38848,2301,0.5143955372974136
c_38874,2284,0.526573849238232
c_38888,2259,0.6232372847422655
c_38893,2272,0.4840000577507069
c_38922,2294,0.5161406171269908
c_38953,2294,0.5399485744654334
c_38961,2294,0.6248220346515891
c_39034,2297,0.5602902314470019
c_39051,2294,0.5336522441484135
c_39064,2302,0.5375789556940097
c_39067,2262,0.46057603292007443
c_39099,2294,0.570032233048401
c_39109,2296,0.5529526285594449
c_39120,2284,0.5394843873868072
c_3913,2300,0.5413303719130761
c_39139,2301,0.5387394376008404
c_39164,2298,0.5587071740196778
c_39175,2300,
c_39203,2299,0.533191765653852
c_39217,858,
c_39219,2274,0.5630545667309453
c_39228,2299,0.595222673639609
c_39236,2245,0.5840096822519204
c_39239,2301,0.5512483987021738
c_39248,2291,0.5347720307011705
c_39253,846,0.4236201335583287
c_39263,2300,0.5354464251501759
c_39266,2300,
c_39286,2291,0.5489989224954106
c_39309,2294,0.5514403888655531
c_39330,2304,0.6360003381139497
c_39353,2288,0.6157111718435822
c_39369,863,0.47435930269748583
c_39373,1727,0.6295583332047308
c_3938,860,0.584178209744133
c_39394,2293,0.5297720087722412
c_39395,2296,0.550048166101812
c_39430,852,0.5529414206088058
c_39436,2290,0.5261604861693756
c_39456,2294,0.5425591026448476
c_39479,2282,0.5741247641520979
c_39482,2290,0.5335740365568495
c_39496,2303,0.5611590972531559
c_39500,2299,0.609230726782843
c_39504,2301,0.532019685367316
c_39506,2255,0.6034615282623436
c_39516,2298,0.511147119533017
c_39533,2293,0.6500671396120143
c_3956,2294,0.5525947857585624
c_39562,2299,0.5310504110189471
c_39567,2244,0.5683317926158272
c_39579,2273,0.5016244058727868
c_39587,2287,0.5296375644308685
c_39595,2304,0.6043606116382122
c_39628,2301,0.517407685162531
c_39638,1435,0.5964980816325486
c_39651,2299,0.5622225481881892
c_39661,863,0.5440256465078928
c_39676,2304,
c_3968,2248,0.5807823589199486
c_39683,2296,0.5790061052357934
c_39685,2269,0.5762693750583384
c_39688,1439,0.573133236216174
c_39692,2298,0.5699015133618157
c_39704,2289,0.5477897461933814
c_39721,2298,0.48136452576810285
c_3973,2296,0.6011696910605969
c_39748,2300,0.5111589727346387
c_3976,2298,0.5538611804691824
c_39776,2294,0.56783417184787
c_39791,2301,0.3894198255594242
c_39802,1430,0.4718333258800352
c_39804,2301,0.5686950081239565
c_39835,2303,0.3894198255594242
c_39843,2294,0.5911822743756612
c_39848,2291,0.6195700675913455
c_39874,2298,0.6475908067905133
c_39876,2302,0.6034607252991027
c_39879,2289,0.5650495513160338
c_39885,2298,0.5449112985197914
c_3990,2289,0.5720003068423007
c_39928,2299,0.5786034313842278
c_3995,2274,0.5869053847156308
c_39983,2302,0.5285475869975332
c_39999,2286,0.53138499275483
c_40017,2299,0.5772336733149692
c_4003,2297,0.5780154677092504
c_40059,1909,0.647634273567873
c_40066,2288,0.6246510251667675
c_40067,2276,0.4713938465039499
c_40072,2285,0.6883946879462958
c_40074,2287,0.6385958259869661
c_40077,2289,0.4724050768157086
c_4009,2301,0.6129182610844741
c_40128,2299,0.5913660552417642
c_40175,2285,0.5579076316926724
c_40193,1436,0.5420367502299468
c_40200,2298,0.5307099360402973
c_40201,2300,0.5065094711736492
c_40204,2296,0.684039920459915
c_40221,2297,0.5051830177297685
c_40223,2300,0.5149775974651187
c_4023,2302,0.4708287532616969
c_40234,2300,0.5807768857208631
c_40287,2292,0.46587409010726766
c_40309,2286,0.5962872704600897
c_40324,2287,0.5129266795909423
c_40335,2270,0.5353792175356772
c_40344,2304,0.5898294033175604
c_40345,2287,0.6125641970203607
c_40358,2282,0.6170564135640422
c_40388,2301,0.5856703332878826
c_40424,2295,0.619542492299428
c_40432,2295,0.6433281879674821
c_40447,2284,0.5577601281507233
c_40490,2301,0.5679693116565743
c_40523,2303,0.5971789830182427
c_40543,2287,0.5305803537599669
c_40556,2300,0.5381676374474367
c_40567,2282,0.5784241605688628
c_40573,2300,0.5186342678057525
c_40584,2268,0.5930754899841795
c_4059,2282,0.5782165341153864
c_40602,2302,0.6416715528402487
c_40617,2302,0.5579414165613624
c_40640,2304,0.4963754606578278
c_40656,2303,0.5661636849321321
c_40657,2242,0.5367758151455234
c_40658,2295,0.5965558930886058
c_40725,2303,0.6007945953940054
c_40744,2293,0.5856648863444831
c_40770,2285,0.6192575784546586
c_40783,2298,0.5364647573825353
c_4080,2300,0.6517871031684247
c_40800,2296,0.6289330883671737
c_40815,2283,0.5787055449748623
c_40826,2296,0.5033316231315913
c_40831,2299,0.5147913090279758
c_40849,2259,0.5496122264837708
c_40862,2268,0.6272721750983242
c_4090,2301,0.5315263011574981
c_40921,2298,0.6102497738183386
c_40925,2292,0.6035304009585869
c_4093,2298,0.43182665570771533
c_40930,2279,0.44478410616691394
c_40946,2294,0.5868738946403382
c_40950,2290,0.5204283973529262
c_4098,860,0.5450351535662409
c_40988,2299,0.5358100297729727
c_40996,2302,0.5521253718508021
c_41003,2302,0.5761400936862305
c_41010,2303,0.5692984440722888
c_41012,2298,
c_41023,2299,0.5125647326253181
c_41036,2296,0.5863088105423608
c_41038,2289,0.4911269085943885
c_41060,2259,0.6164379171661098
c_41066,2294,0.6359610071562964
c_41072,2298,0.5431756694749329
c_41082,2294,0.6285754049890557
c_41091,861,0.4132038538304798
c_41111,2300,0.5909710733266496
c_41114,2301,0.6437711578639965
c_41129,2294,0.617313231851889
c_4113,2268,0.6226947373786745
c_4117,2298,0.514526151381936
c_41197,2285,0.6337854042799127
c_41205,2295,0.5497275633585593
c_41212,2299,0.5830039813184114
c_41214,2302,
c_41219,2298,0.590957121890646
c_41265,2300,0.5147470023559346
c_41267,2283,0.553775849496788
c_41273,2298,0.5811173744021659
c_41274,2301,0.6221109780151652
c_41279,2298,0.6215731543547995
c_41290,2280,0.5319923829313674
c_41294,2298,0.5758108619857183
c_41313,2274,0.47002111540729535
c_41315,2299,0.6299103254225407
c_41319,2300,0.589511715523855
c_41323,2303,0.5905693817424562
c_41324,2293,0.5755038857777506
c_41326,861,0.5517953510646441
c_41333,2296,0.6128005735495073
c_41334,2304,0.5467605459310411
c_41366,2295,0.5679615484125754
c_41382,2301,0.5503390761582841
c_41391,2302,0.6116172448380576
c_41399,2289,0.6142457295922242
c_41432,854,0.5038410157196226
c_4146,2292,0.5625709573656414
c_41479,2273,0.5687412882537015
c_41491,2300,
c_41499,2301,0.554095970262088
c_41515,2298,0.5657173551078009
c_41516,2286,0.6836467221455294
c_41526,2292,0.5791867326964439
c_41541,2298,0.5159973751740056
c_41554,2269,0.6288053748754211
c_4156,2280,0.47071376356072636
c_41596,2275,0.5507634293576389
c_41621,2288,0.4779753731370801
c_4163,2301,0.5819656896484656
c_41633,859,0.6138506084153784
c_41639,2298,0.3894198255594242
c_41648,2301,
c_41684,2293,0.5308974452686631
c_41718,2297,0.5827675712882884
c_41720,2303,0.5596598969389127
c_41726,2295,0.602707203127434
c_41741,2304,0.7200517596217264
c_41751,2296,0.5279933630114234
c_41752,2293,0.5477716450977034
c_41772,2294,0.5863395636165875
c_41774,860,0.4774326394287175
c_41787,2300,0.5633657323671252
c_41806,861,0.5816953853518094
c_41807,2295,0.5707750320334496
c_41829,1977,0.5655609941350834
c_41833,863,0.5397365457043913
c_41838,2294,0.5650842090840117
c_41841,2275,0.5002791810096607
c_41842,2300,0.5689751423126437
c_41872,2301,0.5812271968909135
c_4188,2298,0.6201352571067622
c_41918,2286,0.6230045079533492
c_4194,2301,
c_41943,2296,
c_41954,2293,0.5327956869047153
c_41970,2300,0.6041356437004275
c_41983,1393,0.5432157581452254
c_41986,2289,0.46158231892838364
c_41998,2289,0.5905770451793094
c_42015,2299,0.5319683684932589
c_42019,2299,0.47916756790482323
c_42030,2277,
c_4205,2296,0.5753454321998808
c_42065,2283,0.5857711226680222
c_42086,2300,0.5017214887642235
c_42087,2300,0.5258201275027229
c_42130,2304,0.6411958429665716
c_42131,2299,0.5040744949022135
c_42138,2304,0.6069910468949266
c_42161,2296,0.660189899378916
c_4221,852,0.49457003571613
c_42239,2279,0.6388644516167136
c_42244,2287,0.46944802866387836
c_42249,2276,
c_42255,2293,0.5704795237388016
c_42257,2303,
c_42268,2291,0.5344567313249978
c_42292,2291,0.5830813897091461
c_42294,2271,0.5630162159848401
c_42301,2298,0.6534144108634178
c_42317,2247,0.6212465746128251
c_42323,2298,0.5610691926536246
c_42334,2248,0.6523416771095375
c_42340,2289,0.6167430170899265
c_4236,2297,0.5615166188536297
c_42362,2294,0.5777875228096521
