container_id,dataset,horizon,horizon_min,label,best_r2,second_best_r2,margin,n_candidates,nnls,chronos2,timesfm,granite_ttm
c_44118,alibaba,h030,30,timesfm,0.8332613582012242,0.8236973252708546,0.00956403293036956,4,0.8236973252708546,0.8116992960504618,0.8332613582012242,0.6305204423203337
c_44118,alibaba,h060,60,nnls,0.8403247047207214,0.8283594727303925,0.01196523199032895,4,0.8403247047207214,0.8271671107429135,0.8283594727303925,0.4667168618890667
c_44118,alibaba,h120,120,nnls,0.5481637324311137,0.19827045876463656,0.34989327366647716,4,0.5481637324311137,0.169020308629232,0.19827045876463656,0.03942819072640036
c_44135,alibaba,h010,10,chronos2,0.8034983225612327,0.8032705082812374,0.00022781427999529757,4,0.8032705082812374,0.8034983225612327,0.6182594896095008,0.5909943509345836
c_44135,alibaba,h030,30,chronos2,0.34743852014238585,0.33451591161677185,0.012922608525613999,4,-0.3133031021669286,0.34743852014238585,0.33451591161677185,-0.7882109927928147
c_44135,alibaba,h060,60,chronos2,0.1466759416007739,-0.15585067853963452,0.30252662014040843,4,-0.7068287253479142,0.1466759416007739,-0.15585067853963452,-0.34028385510337356
c_44135,alibaba,h120,120,nnls,0.057015301420441866,-0.1535142407311152,0.21052954215155706,4,0.057015301420441866,-0.32327113599483814,-0.1535142407311152,-0.658420474933886
c_44141,alibaba,h010,10,nnls,-0.007999128605062467,-0.05263272525827545,0.04463359665321298,4,-0.007999128605062467,-0.05263272525827545,-0.05264354188722464,-0.06259722546632829
c_44141,alibaba,h030,30,nnls,-0.021272801910199313,-0.05263696484519875,0.03136416293499944,4,-0.021272801910199313,-0.05263696484519875,-0.05265823476097542,-0.09151618816863971
c_44141,alibaba,h060,60,granite_ttm,-0.37353971776408224,-0.5905700573923278,0.21703033962824558,4,-0.954532758289236,-1.064547255615215,-0.5905700573923278,-0.37353971776408224
c_44141,alibaba,h120,120,timesfm,-0.06773427901239115,-0.1368328566626571,0.06909857765026595,4,-3.0198107605070943,-1.0405020055822658,-0.06773427901239115,-0.1368328566626571
c_44164,alibaba,h010,10,timesfm,0.4355499258032941,0.4030966305865922,0.03245329521670193,4,0.34282518590919464,0.4030966305865922,0.4355499258032941,-0.669779222390491
c_44164,alibaba,h030,30,timesfm,-0.08941972607038995,-0.1265694754464286,0.037149749376038654,4,-0.19095335808703706,-0.1265694754464286,-0.08941972607038995,-0.4261443724724274
c_44164,alibaba,h060,60,nnls,-0.33776799306712824,-0.36321106176412266,0.02544306869699442,4,-0.33776799306712824,-0.39637125965250974,-0.36321106176412266,-0.48356286980007757
c_44164,alibaba,h120,120,chronos2,-0.011411737040133874,-0.16122977225819035,0.14981803521805648,4,-0.4494437941405227,-0.011411737040133874,-0.16122977225819035,-0.41167394006405766
c_44174,alibaba,h010,10,chronos2,0.6276281880715863,0.2506530657188123,0.376975122352774,4,0.05582265935693431,0.6276281880715863,0.2506530657188123,-0.028911494936964433
c_44174,alibaba,h030,30,nnls,-0.17622934389829803,-0.21705869857219184,0.040829354673893814,4,-0.17622934389829803,-0.21705869857219184,-0.38237815251871954,-0.8051378787936141
c_44174,alibaba,h060,60,nnls,0.12610595232688715,-0.09700803814625325,0.2231139904731404,4,0.12610595232688715,-0.10934569759624435,-0.1836471770328798,-0.09700803814625325
c_44174,alibaba,h120,120,chronos2,-0.17061805467695668,-0.31321164135674917,0.1425935866797925,4,-0.3303772921055028,-0.17061805467695668,-0.31321164135674917,-1.475187692135795
c_44187,alibaba,h010,10,timesfm,0.7542505155467056,0.6460269121904398,0.1082236033562658,4,0.5879188167138967,0.6114617015857547,0.7542505155467056,0.6460269121904398
c_44187,alibaba,h030,30,timesfm,0.610171497730813,0.4956932801373606,0.11447821759345245,4,0.4956932801373606,0.4378908927347499,0.610171497730813,0.4758491713556481
c_44187,alibaba,h060,60,timesfm,0.381661879662307,0.3781174386893045,0.0035444409730025495,4,0.24211478564393085,0.3781174386893045,0.381661879662307,0.3242230813848437
c_44187,alibaba,h120,120,nnls,0.4810914760640126,0.3594905073924731,0.12160096867153947,4,0.4810914760640126,0.3594905073924731,0.2047370476122936,-0.07804392846941055
c_44189,alibaba,h010,10,granite_ttm,-0.2732679933954518,-0.28915806169678104,0.01589006830132922,4,-0.6163308432954806,-0.7093353271484375,-0.28915806169678104,-0.2732679933954518
c_44189,alibaba,h030,30,granite_ttm,-0.13628996709232633,-0.23502929916132032,0.09873933206899399,4,-0.2682131966921204,-0.5460567387271691,-0.23502929916132032,-0.13628996709232633
c_44189,alibaba,h060,60,granite_ttm,-0.14050687333978007,-0.26071140548390903,0.12020453214412896,4,-0.5808575728874257,-1.3043276114292826,-0.26071140548390903,-0.14050687333978007
c_44189,alibaba,h120,120,granite_ttm,-0.24547673411850135,-0.31233698640938967,0.06686025229088832,4,-0.5224549384849138,-0.6600761413574219,-0.31233698640938967,-0.24547673411850135
c_44194,alibaba,h010,10,timesfm,0.37983293400389684,0.35746173469387754,0.022371199310019296,4,0.35573898227330636,0.35746173469387754,0.37983293400389684,-0.6253815779279592
c_44194,alibaba,h030,30,nnls,0.13481876595851816,0.006072129538763571,0.1287466364197546,4,0.13481876595851816,0.006072129538763571,0.00449937459119687,-1.3668990634868083
c_44194,alibaba,h060,60,nnls,-2.0970278636115762,-2.9497121717214605,0.8526843081098843,4,-2.0970278636115762,-9.988734148550725,-5.14977696899589,-2.9497121717214605
c_44194,alibaba,h120,120,timesfm,-0.31054166747127443,-0.5450979994869043,0.23455633201562986,4,-0.5450979994869043,-0.6680915053310887,-0.31054166747127443,-1.4990903914880094
c_44226,alibaba,h010,10,granite_ttm,-0.027484049447012326,-0.11235836032528379,0.08487431087827146,4,-0.11235836032528379,-0.1357207687200137,-0.3597626887198557,-0.027484049447012326
c_44226,alibaba,h030,30,granite_ttm,-0.5307861094545996,-0.6386121970239658,0.10782608756936618,4,-0.8831880430893737,-0.8981854583838995,-0.6386121970239658,-0.5307861094545996
c_44226,alibaba,h060,60,granite_ttm,-0.16923707368404028,-0.22041080201876717,0.05117372833472689,4,-0.22041080201876717,-0.6651697232129654,-0.34811303408241034,-0.16923707368404028
c_44226,alibaba,h120,120,nnls,-0.385614385878567,-0.45764288697640465,0.07202850109783765,4,-0.385614385878567,-0.5280733533191313,-0.5517230502653254,-0.45764288697640465
c_44256,alibaba,h010,10,nnls,0.16190396585212352,0.1430591001617566,0.01884486569036692,4,0.16190396585212352,0.13774491398143085,0.1430591001617566,0.038263297215654135
c_44256,alibaba,h030,30,granite_ttm,0.006948537221673434,-0.18737928490594147,0.1943278221276149,4,-0.35361495287598843,-0.2193519650524809,-0.18737928490594147,0.006948537221673434
c_44256,alibaba,h060,60,timesfm,0.21335938873347404,0.06664428710937498,0.14671510162409906,4,-0.31736066241309824,0.06664428710937498,0.21335938873347404,-0.06091531691542351
c_44256,alibaba,h120,120,granite_ttm,-0.2514734735030555,-0.40945611189056463,0.15798263838750914,4,-0.9184810929150113,-0.40945611189056463,-0.48419862866807795,-0.2514734735030555
c_4426,alibaba,h010,10,timesfm,0.15690417117883293,0.15174030504193603,0.0051638661368969,4,-0.2671860930213592,-0.3406414260512671,0.15690417117883293,0.15174030504193603
c_4426,alibaba,h030,30,granite_ttm,-0.0155112485136637,-0.021702154717278876,0.006190906203615176,4,-0.20623766451856262,-0.1472860972086587,-0.021702154717278876,-0.0155112485136637
c_4426,alibaba,h060,60,timesfm,-0.326846964380078,-0.39005599483366926,0.06320903045359128,4,-0.7573130274326587,-0.39005599483366926,-0.326846964380078,-1.9742739265818194
c_4426,alibaba,h120,120,granite_ttm,-0.010015735875835041,-0.060125505820978864,0.05010976994514382,4,-0.14115337067748412,-0.16057952130065112,-0.060125505820978864,-0.010015735875835041
c_44260,alibaba,h010,10,nnls,0.9007982843244904,0.8773720949289723,0.023426189395518104,4,0.9007982843244904,0.8761143026941363,0.8773720949289723,0.6099660575772923
c_44260,alibaba,h030,30,chronos2,0.5254562650034293,0.47349137697604726,0.05196488802738208,4,0.47349137697604726,0.5254562650034293,0.36667591760377716,0.011367713410172287
c_44260,alibaba,h060,60,nnls,0.4016049174742292,0.26047989377845226,0.14112502369577695,4,0.4016049174742292,0.26047989377845226,0.25877061954283564,0.010626030363789618
c_44260,alibaba,h120,120,nnls,0.420615238013471,0.2702177110319516,0.15039752698151942,4,0.420615238013471,0.2702177110319516,0.14485132439188375,-0.014172752654398213
c_44266,alibaba,h010,10,chronos2,-0.013303552119377171,-0.024444161333698533,0.011140609214321362,4,-0.024444161333698533,-0.013303552119377171,-0.21927422142665143,-0.10658678932107524
c_44266,alibaba,h030,30,timesfm,0.2084606817572694,-0.13284266916943466,0.34130335092670405,4,-0.13284266916943466,-0.14637499999999992,0.2084606817572694,-1.6896235543012335
c_44266,alibaba,h060,60,timesfm,-0.40034403113620853,-0.5537109375,0.15336690636379147,4,-0.5763180207004452,-0.5537109375,-0.40034403113620853,-2.762254738348346
c_44266,alibaba,h120,120,granite_ttm,-0.11853929252399542,-0.1636340588752747,0.04509476635127929,4,-0.9944711509667012,-1.019578655946602,-0.1636340588752747,-0.11853929252399542
c_44295,alibaba,h010,10,nnls,0.7458909089483294,0.3319712781280896,0.41391963082023986,4,0.7458909089483294,0.3319712781280896,0.01157832366260858,-0.2940150919585065
c_44295,alibaba,h030,30,timesfm,-0.04019878654125453,-0.06849473241486126,0.02829594587360673,4,-0.12972968908770577,-0.06849473241486126,-0.04019878654125453,-0.41264510397605725
c_44295,alibaba,h060,60,nnls,0.04223264741035326,0.028174035080132276,0.014058612330220988,4,0.04223264741035326,-0.05361562455365654,0.028174035080132276,-0.10704874716200208
c_44295,alibaba,h120,120,nnls,0.07309846161644618,-0.032455336767828635,0.10555379838427481,4,0.07309846161644618,-0.3374256359035459,-0.032455336767828635,-0.704038941550091
c_44313,alibaba,h010,10,nnls,0.22039346593331866,0.16132768691140098,0.059065779021917675,4,0.22039346593331866,0.16132768691140098,-0.04900715652729848,0.1495484449146519
c_44313,alibaba,h030,30,timesfm,0.07612097509061488,0.0024151191841882413,0.07370585590642664,4,0.0024151191841882413,-0.07700896963063797,0.07612097509061488,0.0011489537962934282
c_44313,alibaba,h060,60,timesfm,-0.05416524492134411,-0.11276552333172041,0.058600278410376294,4,-0.17551158144283074,-0.21531887237751413,-0.05416524492134411,-0.11276552333172041
c_44313,alibaba,h120,120,granite_ttm,-0.21678468505775905,-0.2187290501665049,0.0019443651087458491,4,-0.6211588275344238,-1.001581242322422,-0.2187290501665049,-0.21678468505775905
c_44328,alibaba,h010,10,chronos2,0.7774508834388185,0.7649823707760782,0.012468512662740294,4,0.7649823707760782,0.7774508834388185,0.5024852133187476,0.4438252460891158
c_44328,alibaba,h030,30,chronos2,0.4316281733834244,0.38760344795230117,0.044024725431123235,4,0.3205478597815459,0.4316281733834244,0.38760344795230117,0.28104053863953526
c_44328,alibaba,h060,60,nnls,0.3976509323470653,0.2860558082265182,0.11159512412054706,4,0.3976509323470653,0.23996237306576407,0.2860558082265182,-0.05964031457602492
c_44328,alibaba,h120,120,timesfm,-0.024807191752953983,-0.02678505137799969,0.001977859625045708,4,-0.04403968986454854,-0.02678505137799969,-0.024807191752953983,-0.140485523165639
c_44342,alibaba,h010,10,nnls,0.8717166239621934,0.869761365525266,0.001955258436927454,4,0.8717166239621934,0.869761365525266,-0.06626983645515505,-0.18661380346143885
c_44342,alibaba,h030,30,chronos2,0.2635672433035714,0.10125183048863473,0.16231541281493667,4,0.04724808287452176,0.2635672433035714,0.10125183048863473,-0.008963903253168759
c_44342,alibaba,h060,60,nnls,0.07314346746986178,-0.1471076356679033,0.22025110313776508,4,0.07314346746986178,-0.1471076356679033,-0.354679285243922,-0.18880880497332408
c_44342,alibaba,h120,120,chronos2,0.0935028265722051,0.06892774832178772,0.02457507825041738,4,0.06892774832178772,0.0935028265722051,-0.20228475430106396,-0.346511495504082
c_44355,alibaba,h010,10,chronos2,0.9539625722691106,0.9495723454261042,0.004390226843006384,4,0.9495723454261042,0.9539625722691106,0.9482910811744955,0.860384998696549
c_44355,alibaba,h030,30,nnls,0.9597147999981827,0.9448241074667814,0.014890692531401295,4,0.9597147999981827,0.9420322008113591,0.9448241074667814,0.7962311305186485
c_44355,alibaba,h060,60,nnls,0.8373236526968645,0.8001184911994897,0.03720516149737474,4,0.8373236526968645,0.8001184911994897,0.7746961155238632,0.5277127154544312
c_44355,alibaba,h120,120,nnls,0.7654026040421421,0.6314022971447522,0.13400030689738995,4,0.7654026040421421,0.5910632163437184,0.6314022971447522,0.30849442618095924
c_44360,alibaba,h010,10,chronos2,0.84156023960217,0.7905774404925392,0.05098279910963077,4,0.7905774404925392,0.84156023960217,0.7186709016897384,0.5222362863561798
c_44360,alibaba,h030,30,chronos2,0.32652887308372636,0.31599763617159493,0.010531236912131425,4,0.27606139388594597,0.32652887308372636,0.25731863408152433,0.31599763617159493
c_44360,alibaba,h060,60,timesfm,0.5986262010550266,0.43807363312826153,0.1605525679267651,4,0.4207843028617705,0.3234169513924704,0.5986262010550266,0.43807363312826153
c_44360,alibaba,h120,120,nnls,0.3108082538186816,0.05607515172180455,0.25473310209687705,4,0.3108082538186816,-0.08786333582834338,0.05607515172180455,-0.055858582138196056
c_44364,alibaba,h010,10,nnls,0.7523326079661085,0.7495409286168859,0.002791679349222531,4,0.7523326079661085,0.7495409286168859,0.7268160281265152,0.526250489692389
c_44364,alibaba,h030,30,chronos2,0.5466732122205089,0.4339663418623728,0.11270687035813609,4,0.4339663418623728,0.5466732122205089,0.08015365859251433,-0.04715671737928151
c_44364,alibaba,h060,60,nnls,-0.1186611173640757,-0.12656086073280814,0.007899743368732448,4,-0.1186611173640757,-0.12656086073280814,-0.6284053369183773,-0.295430701665345
c_44364,alibaba,h120,120,nnls,-0.038870329035272544,-0.21699575581004837,0.17812542677477583,4,-0.038870329035272544,-0.21699575581004837,-0.2761684570257261,-0.3167665728213169
c_44406,alibaba,h010,10,granite_ttm,-0.6628097101771133,-1.4660277172849945,0.8032180071078812,4,-1.4660277172849945,-2.280910594391785,-1.875402358421184,-0.6628097101771133
c_44406,alibaba,h030,30,timesfm,0.24142719669130885,0.12326778500897662,0.11815941168233224,4,-0.10947805714917713,0.12326778500897662,0.24142719669130885,-0.17957715124116724
c_44406,alibaba,h060,60,chronos2,0.1657893385373871,0.12846513829777473,0.03732420023961236,4,0.07175508478325832,0.1657893385373871,0.12846513829777473,-0.1182835807353626
c_44406,alibaba,h120,120,nnls,-0.19494065872795607,-0.9437483549745571,0.748807696246601,4,-0.19494065872795607,-0.9437483549745571,-1.1572321811368296,-0.9575155085627856
c_44418,alibaba,h010,10,timesfm,0.6335177114850902,0.6039522611177884,0.029565450367301738,4,0.5857841381489368,0.6039522611177884,0.6335177114850902,0.36514417175969527
c_44418,alibaba,h030,30,nnls,0.584585640886295,0.5819428647435303,0.002642776142764758,4,0.584585640886295,0.5540810502283104,0.5819428647435303,0.3121937904801363
c_44418,alibaba,h060,60,nnls,0.3903584411176444,0.3463611602783203,0.04399728083932408,4,0.3903584411176444,0.3463611602783203,0.2987560174893935,0.08735692415911678
c_44418,alibaba,h120,120,timesfm,0.1175865247272313,-0.018441219375315177,0.13602774410254648,4,-0.018441219375315177,-0.1136158829029923,0.1175865247272313,-0.16821233295726667
c_44427,alibaba,h010,10,chronos2,-0.24685329861111116,-0.2781873696106407,0.03133407099952956,4,-0.2781873696106407,-0.24685329861111116,-0.7007142620148616,-0.38636735887155527
c_44427,alibaba,h030,30,chronos2,-0.21199174360795459,-0.36805727324054627,0.15606552963259168,4,-0.5667460516899232,-0.21199174360795459,-0.4097633772511886,-0.36805727324054627
c_44427,alibaba,h060,60,timesfm,-0.30293269760173747,-0.48159830912520674,0.17866561152346927,4,-0.8952416425196297,-0.6820063646235521,-0.30293269760173747,-0.48159830912520674
c_44427,alibaba,h120,120,nnls,-0.15646339211397375,-0.5673691066504698,0.41090571453649605,4,-0.15646339211397375,-0.8745492788461537,-1.0467175487704745,-0.5673691066504698
c_44525,alibaba,h010,10,chronos2,0.8789028941151202,0.8589643689823705,0.01993852513274974,4,0.8589643689823705,0.8789028941151202,0.6974201273520146,0.4834080631117853
c_44525,alibaba,h030,30,nnls,0.497580742941617,0.42111335666023164,0.07646738628138539,4,0.497580742941617,0.42111335666023164,0.3208596912497391,-0.08278726466485842
c_44525,alibaba,h060,60,nnls,0.4933787194757926,0.4847106278897867,0.0086680915860059,4,0.4933787194757926,0.35174560546875,0.4847106278897867,0.10503319367954367
c_44525,alibaba,h120,120,chronos2,-0.2037417763157896,-0.27803101582357126,0.07428923950778166,4,-0.31996734946668726,-0.2037417763157896,-0.27803101582357126,-0.7512334858881828
c_44553,alibaba,h010,10,granite_ttm,0.3089432882179495,0.0974382533579764,0.21150503485997307,4,-0.1902477043907429,-0.30635271168718425,0.0974382533579764,0.3089432882179495
c_44553,alibaba,h030,30,nnls,-0.27613585168405486,-0.5318965911865234,0.2557607395024686,4,-0.27613585168405486,-0.5318965911865234,-0.9825055112874617,-1.1366234180844468
c_44553,alibaba,h060,60,granite_ttm,-0.4415229272880208,-0.49002970947051594,0.048506782182495156,4,-0.49002970947051594,-1.6561809721447172,-0.5580997047375469,-0.4415229272880208
c_44553,alibaba,h120,120,granite_ttm,0.04817543999405938,0.014070785119661533,0.034104654874397844,4,0.014070785119661533,-0.25156749378551124,-0.33211104880431885,0.04817543999405938
c_44555,alibaba,h010,10,timesfm,0.5612744566555505,0.4570728002646858,0.10420165639086476,4,0.4570728002646858,0.26450515805984554,0.5612744566555505,0.16518931381527946
c_44555,alibaba,h030,30,chronos2,0.28835794805936066,0.1746457950091761,0.11371215305018456,4,0.1746457950091761,0.28835794805936066,-0.04625482497064093,-0.22742831107089811
c_44555,alibaba,h060,60,timesfm,0.18567231353578273,0.0493487625121094,0.13632355102367333,4,-0.13663742005493407,-0.19126383463541674,0.18567231353578273,0.0493487625121094
c_44555,alibaba,h120,120,chronos2,-0.419836956521739,-0.46267077484782493,0.042833818326085904,4,-2.5549184193032883,-0.419836956521739,-0.46267077484782493,-1.1771771155997812
c_44560,alibaba,h010,10,nnls,0.12231076923581696,0.10286018440315314,0.01945058483266382,4,0.12231076923581696,0.10286018440315314,-0.12712275933563033,-0.16831337737369378
c_44560,alibaba,h030,30,nnls,-0.041502817847998585,-0.04559317339001456,0.004090355542015978,4,-0.041502817847998585,-0.04559317339001456,-0.1548791213540468,-0.24730230410154852
c_44560,alibaba,h060,60,timesfm,-0.1540484499872805,-0.15569299768518507,0.0016445476979045637,4,-0.16101209136659067,-0.15569299768518507,-0.1540484499872805,-0.3214881893917878
c_44560,alibaba,h120,120,nnls,-0.18356256745678845,-0.28530400355212304,0.10174143609533459,4,-0.18356256745678845,-0.6794192135989012,-0.4258497588720098,-0.28530400355212304
c_44568,alibaba,h010,10,timesfm,0.7093451395803416,0.67959455532994,0.029750584250401668,4,0.67959455532994,0.6527883329280155,0.7093451395803416,0.6384546139204843
c_44568,alibaba,h030,30,nnls,0.6690520317658449,0.5422442444876783,0.12680778727816666,4,0.6690520317658449,0.5422442444876783,0.19720961132434445,0.0685504176211813
c_44568,alibaba,h060,60,nnls,0.33810921497919755,0.16216413551401865,0.1759450794651789,4,0.33810921497919755,0.16216413551401865,-0.32033252165595316,-0.05334802561506713
c_44568,alibaba,h120,120,chronos2,-0.044855078659370884,-0.5307572248699302,0.48590214621055927,4,-0.6284689567857837,-0.044855078659370884,-0.9423328207434896,-0.5307572248699302
c_44574,alibaba,h010,10,nnls,0.9607690732573972,0.9594971599602203,0.0012719132971769076,4,0.9607690732573972,0.9594971599602203,0.9282499638862838,0.6273336772977787
c_44574,alibaba,h030,30,nnls,0.7112692105320823,0.7063099172071794,0.004959293324902858,4,0.7112692105320823,0.628938224090165,0.7063099172071794,0.3126772147926642
c_44574,alibaba,h060,60,nnls,0.32854522627693716,0.3000397614872763,0.028505464789660873,4,0.32854522627693716,0.3000397614872763,0.18249552847020756,-0.16075861695346272
c_44574,alibaba,h120,120,nnls,0.3011684688961137,0.2936144680382822,0.007554000857831533,4,0.3011684688961137,0.19913182854917666,0.2936144680382822,-0.5978305448979107
c_44582,alibaba,h010,10,nnls,0.8630730173718661,0.8452408072469982,0.01783221012486791,4,0.8630730173718661,0.8452408072469982,0.8100848218800182,0.6699084644536526
c_44582,alibaba,h030,30,nnls,0.7068427903461929,0.617560746858264,0.0892820434879289,4,0.7068427903461929,0.617560746858264,0.5723639359606087,0.5107149296309823
c_44582,alibaba,h060,60,timesfm,0.5308661489504711,0.49067848675436776,0.04018766219610337,4,0.49067848675436776,0.23591519459287025,0.5308661489504711,0.29663257070859383
c_44582,alibaba,h120,120,nnls,0.6079386816259602,0.4714863773883309,0.13645230423762933,4,0.6079386816259602,0.4246995918984281,0.4714863773883309,0.09618656422328298
c_44588,alibaba,h010,10,nnls,0.8634058513498348,0.8471913847533412,0.016214466596493615,4,0.8634058513498348,0.8471913847533412,0.7011485577813112,-0.5146647037147023
c_44588,alibaba,h030,30,chronos2,0.3251774228852371,0.28256151267924523,0.04261591020599187,4,0.2018058809515354,0.3251774228852371,0.28256151267924523,-1.219368523772971
c_44588,alibaba,h060,60,nnls,-0.30306855444902014,-0.7231491088867188,0.42008055443769865,4,-0.30306855444902014,-0.7231491088867188,-2.5456323571812893,-2.7913294329927325
c_44588,alibaba,h120,120,timesfm,-0.113151146219997,-0.3552866072769545,0.2421354610569575,4,-0.3552866072769545,-0.5335256456413211,-0.113151146219997,-1.2932899344379196
c_44601,alibaba,h010,10,nnls,0.9759538878073993,0.9717078657825706,0.004246022024828711,4,0.9759538878073993,0.9717078657825706,0.9277957243844482,0.8718183068268212
c_44601,alibaba,h030,30,nnls,0.9158468689958824,0.8627712798781925,0.05307558911768995,4,0.9158468689958824,0.8627712798781925,0.8570090654212662,0.7060219923051627
c_44601,alibaba,h060,60,nnls,0.6347081511617023,0.5812832488509814,0.053424902310720945,4,0.6347081511617023,0.5451479225933085,0.5812832488509814,0.34028209230959006
c_44601,alibaba,h120,120,nnls,0.5750884311817144,0.5354989503725398,0.03958948080917457,4,0.5750884311817144,0.4299632407016174,0.5354989503725398,0.16524569082388085
c_44607,alibaba,h010,10,nnls,0.9203705306965523,0.904494547187562,0.015875983508990332,4,0.9203705306965523,0.904494547187562,0.8078209290438603,0.5845141693553155
c_44607,alibaba,h030,30,nnls,0.9164183059155735,0.8603672698280643,0.056051036087509165,4,0.9164183059155735,0.8603672698280643,0.7534036974926019,0.3570067044009869
c_44607,alibaba,h060,60,nnls,0.7075253408655989,0.5337698296163476,0.17375551124925137,4,0.7075253408655989,0.4453171576066337,0.5337698296163476,0.15834134291273516
c_44607,alibaba,h120,120,nnls,0.35754713588920695,-0.012426596143434221,0.36997373203264117,4,0.35754713588920695,-0.012426596143434221,-0.048654148790453045,-0.2855296515691048
c_4461,alibaba,h010,10,granite_ttm,0.6454615366480814,0.5275956370224087,0.11786589962567262,4,0.5201482860427544,0.5275956370224087,0.49783566798640166,0.6454615366480814
c_4461,alibaba,h030,30,chronos2,0.8579215325836217,0.8245273747957125,0.03339415778790922,4,0.8245273747957125,0.8579215325836217,-0.8231106755887172,-0.1471490728249889
c_4461,alibaba,h060,60,nnls,0.6261288936840642,0.5667824239131928,0.059346469770871435,4,0.6261288936840642,0.020964269087523246,0.5667824239131928,0.15915824940033685
c_4461,alibaba,h120,120,nnls,0.2702626855856516,-0.03970408776491374,0.30996677335056533,4,0.2702626855856516,-0.03970408776491374,-0.15699277087423202,-0.11608480857239312
c_44613,alibaba,h010,10,timesfm,0.8505613715757947,0.8456819095943564,0.004879461981438293,4,0.8456819095943564,0.8401248816287878,0.8505613715757947,0.5161473436122888
c_44613,alibaba,h030,30,nnls,0.7105935990389206,0.6455241257407217,0.0650694732981989,4,0.7105935990389206,0.6328441295546559,0.6455241257407217,0.18468459694686024
c_44613,alibaba,h060,60,nnls,0.32862571358767256,0.20278555212650917,0.1258401614611634,4,0.32862571358767256,0.1922982283464566,0.20278555212650917,-0.5031236936765582
c_44613,alibaba,h120,120,timesfm,-0.092359697551059,-0.1124246320938409,0.02006493454278191,4,-0.1124246320938409,-0.391807736869207,-0.092359697551059,-0.9705980608702169
c_44616,alibaba,h010,10,timesfm,0.9592499330053679,0.9106604054365923,0.04858952756877555,4,0.9106604054365923,0.9075634385159193,0.9592499330053679,0.8052100359773463
c_44616,alibaba,h030,30,nnls,0.9266907885986354,0.8925531319314111,0.03413765666722435,4,0.9266907885986354,0.8925531319314111,0.8233774640848676,0.48691908516716487
c_44616,alibaba,h060,60,nnls,0.8209587585424405,0.7373406597206215,0.08361809882181903,4,0.8209587585424405,0.7373406597206215,0.6382967076469072,0.15236540766298345
c_44616,alibaba,h120,120,chronos2,0.5391107008536173,0.46369359114833075,0.07541710970528659,4,0.46369359114833075,0.5391107008536173,0.3314154755523574,-0.2195483900896329
c_44632,alibaba,h010,10,timesfm,0.8791652281516344,0.8652642304769579,0.013900997674676563,4,0.8652642304769579,0.8570940948122442,0.8791652281516344,0.686316954470116
c_44632,alibaba,h030,30,nnls,0.8915334957375254,0.8403423068347794,0.05119118890274599,4,0.8915334957375254,0.8043943980218281,0.8403423068347794,0.5410008915085678
c_44632,alibaba,h060,60,chronos2,0.5613820929276316,0.5596276226489831,0.0017544702786485011,4,0.5596276226489831,0.5613820929276316,0.5092923637064263,0.2000034502971344
c_44632,alibaba,h120,120,nnls,0.34382969580959777,0.1946854760491945,0.14914421976040326,4,0.34382969580959777,0.07093462863705968,0.1946854760491945,-0.051089301935731024
c_44644,alibaba,h010,10,timesfm,-0.27867276889519776,-0.5607187282358184,0.2820459593406206,4,-0.5607187282358184,-0.5711050724637681,-0.27867276889519776,-0.7079224803409685
c_44644,alibaba,h030,30,granite_ttm,-0.7126975987766702,-0.9176071264894594,0.20490952771278925,4,-1.4132735802035028,-0.9176071264894594,-0.9649744674296139,-0.7126975987766702
c_44644,alibaba,h060,60,nnls,-0.2949855549832001,-0.37220425498753107,0.07721870000433095,4,-0.2949855549832001,-0.37220425498753107,-1.4666113191987011,-0.8721629610079473
c_44644,alibaba,h120,120,nnls,0.3862562324255193,0.2353827173323273,0.15087351509319202,4,0.3862562324255193,0.21209052839218745,0.2353827173323273,0.18344603857074782
c_4466,alibaba,h010,10,nnls,0.22764358584407474,0.19334349593495936,0.03430008990911537,4,0.22764358584407474,0.19334349593495936,0.014909963847613117,-0.10019346270749674
c_4466,alibaba,h030,30,nnls,0.11073937405028877,-0.11652860135523513,0.2272679754055239,4,0.11073937405028877,-0.3877172801635993,-0.11652860135523513,-0.37904276067764875
c_4466,alibaba,h060,60,timesfm,0.2982789476629084,0.1867895868568722,0.11148936080603622,4,0.1867895868568722,-0.18330176767676765,0.2982789476629084,-0.08247260868212969
c_4466,alibaba,h120,120,granite_ttm,-0.2046132629628199,-0.2307844673117565,0.026171204348936605,4,-0.2307844673117565,-0.991429822198276,-0.36991639552733124,-0.2046132629628199
c_44662,alibaba,h010,10,chronos2,0.9410324461722488,0.9166065874872806,0.02442585868496816,4,0.9166065874872806,0.9410324461722488,0.8898758266817837,0.22398175288172184
c_44662,alibaba,h030,30,nnls,0.9382960068382734,0.9008267597087378,0.03746924712953559,4,0.9382960068382734,0.9008267597087378,0.8709016139752364,-0.2429477971590328
c_44662,alibaba,h060,60,nnls,0.8108879089639276,0.7353202846975089,0.07556762426641872,4,0.8108879089639276,0.7353202846975089,0.3997708438162947,-0.5861420114480773
c_44662,alibaba,h120,120,nnls,-0.015784288328455576,-0.047543581616481756,0.03175929328802618,4,-0.015784288328455576,-0.047543581616481756,-0.2649222605671131,-1.2591432423897646
